what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1490087652468
closed,view,org.eclipse.mylyn.tasks.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.tasks.ui.views.tasks,1490087652500
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1490087656578
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490087685312
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490087692546
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490087695171
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490087698359
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1490087699281
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1490087700625
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1490087700968
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1490087701406
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1490087702265
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1490087704234
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490087714609
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490087717640
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490087724421
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490087730906
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1490087748437
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490087752531
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490087753875
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1490087757734
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1490087759531
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1490087760906
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.format,1490087777968
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.format,1490087833953
