what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490080136000
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1490080136031
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1490080146171
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.format,1490080152234
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1490080170781
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1490080171703
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.format,1490080172328
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490080185812
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490080203765
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490080205531
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490080205921
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.format,1490080297359
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490080306843
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490080311640
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1490080314593
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490080320015
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490080344609
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490080345125
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490080345515
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.format,1490080386765
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490080418687
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490080428078
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1490080428718
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490080434890
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490080435593
