what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1490086572937
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.format,1490086579046
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1490086603265
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1490086604187
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1490086652953
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1490086655687
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490086658687
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490086659515
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490086660171
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490086663468
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490086670593
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490086672250
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490086672953
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490086676093
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490086681781
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490086690625
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490086802890
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490087252406
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490087261359
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490087269359
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1490087277515
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1490087279375
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1490087293203
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1490087295531
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490087308546
